,dept,dist,station,value,date
549417,Revenue,Salem,TNAU CRI Yethapur,10.0,2021-08-28
549418,Revenue,Salem,Anaimaduvu Dam,10.0,2021-08-28
549419,Revenue,Kallakurichi,ULUNDURPET,10.0,2021-08-28
549420,Revenue,Kanniyakumari,Thuckalay,10.0,2021-08-28
549421,Revenue,Cuddalore,Annamalai Nagar,10.0,2021-08-28
549422,Revenue,Cuddalore,Kilacheruvai,10.0,2021-08-28
549423,Revenue,Kanniyakumari,Kuzhithurai,10.0,2021-08-28
549424,Revenue,Villupuram,RSCL-2 Soorapattu,9.0,2021-08-28
549425,Revenue,Villupuram,RSCL-3 Anandhapuram,9.0,2021-08-28
549426,Revenue,The Nilgiris,Kundah Bridge,9.0,2021-08-28
549427,Revenue,The Nilgiris,Shanthi vijaya School,9.0,2021-08-28
549428,Revenue,Salem,Attur,9.0,2021-08-28
549429,Revenue,Erode,Thalavadi,9.0,2021-08-28
549430,Revenue,Kallakurichi,KCS MILL-2 Moorarpalayam,9.0,2021-08-28
549431,Revenue,Kallakurichi,Sankarapuram,9.0,2021-08-28
549432,Revenue,Cuddalore,Tozhudur,9.0,2021-08-28
549433,Revenue,Cuddalore,Kattumayilur,9.0,2021-08-28
549434,Revenue,Kanniyakumari,Chittar I,9.0,2021-08-28
549435,Revenue,Krishnagiri,Jambukuttapatti,8.8,2021-08-28
549436,Revenue,Chennai,Anna university,8.3,2021-08-28
549437,Revenue,Chengalpattu,"Taluk Office, Thirukalukundram",8.2,2021-08-28
549438,Revenue,Perambalur,Agaram seegoor,8.0,2021-08-28
549439,Revenue,The Nilgiris,Geddai,8.0,2021-08-28
549440,Revenue,Villupuram,SCS MILL Arasoor,8.0,2021-08-28
549441,Revenue,Salem,Yercaud,8.0,2021-08-28
549442,Revenue,Kanniyakumari,Pechiparai,8.0,2021-08-28
549443,Revenue,Theni,Thekkadi,7.6,2021-08-28
549444,Revenue,Chengalpattu,Mammallapuram PWD bungalow,7.4,2021-08-28
549445,Revenue,Theni,Periyar,7.2,2021-08-28
549446,Revenue,Villupuram,RSCL-2 Kedar,7.0,2021-08-28
549447,Revenue,Tiruvallur,Ponneri,7.0,2021-08-28
549448,Revenue,The Nilgiris,Kinnakorai,7.0,2021-08-28
549449,Revenue,The Nilgiris,Naduvattam,7.0,2021-08-28
549450,Revenue,The Nilgiris,Billimalai Estate,7.0,2021-08-28
549451,Revenue,Salem,Kariyakovil Dam,7.0,2021-08-28
549452,Revenue,Chennai,Gov hr sec school MGR Nagar,6.6,2021-08-28
549453,Revenue,Cuddalore,Vridhachalam,6.2,2021-08-28
549454,Revenue,Dharmapuri,Hogenakkal Forest tb,6.0,2021-08-28
549455,Revenue,Cuddalore,Me.Mathur,6.0,2021-08-28
549456,Revenue,Dharmapuri,"Taluk office, Pappireddipatti",5.6,2021-08-28
549457,Revenue,Mayiladuthurai,Anaikaranchatram (Kollidam),5.4,2021-08-28
549458,Revenue,Tenkasi,Tenkasi,5.2,2021-08-28
549459,Revenue,Krishnagiri,Taluk Office Uthangarai,5.0,2021-08-28
549460,Revenue,Perambalur,Eraiyur,5.0,2021-08-28
549461,Revenue,Cuddalore,Lakkur,4.8,2021-08-28
549462,Revenue,Tirunelveli,Papanasam,4.0,2021-08-28
549463,Revenue,Villupuram,RSCL-2 Kanjanur,4.0,2021-08-28
549464,Revenue,Perambalur,V.KALATHUR,4.0,2021-08-28
549465,Revenue,The Nilgiris,Ketti,4.0,2021-08-28
549466,Revenue,Cuddalore,Lalpet,4.0,2021-08-28
549467,Revenue,Cuddalore,Kuppanatham,4.0,2021-08-28
549468,Revenue,Kanniyakumari,Kannimar,3.2,2021-08-28
549469,Revenue,Kanniyakumari,Bhoothapandy,3.2,2021-08-28
549470,Revenue,Dharmapuri,Harur,3.0,2021-08-28
549471,Revenue,Krishnagiri,BDO Shoolagiri,3.0,2021-08-28
549472,Revenue,The Nilgiris,Glenmorgan,3.0,2021-08-28
549473,Revenue,Coimbatore,"Taluk Office, Pollachi",3.0,2021-08-28
549474,Revenue,Salem,Gangavalli,3.0,2021-08-28
549475,Revenue,Kanniyakumari,Eraniel,2.4,2021-08-28
549476,Revenue,Theni,Bodinayakanur,2.2,2021-08-28
549477,Revenue,Kanniyakumari,Nagercoil,2.2,2021-08-28
549478,Revenue,Dharmapuri,Marandahalli TB,2.0,2021-08-28
549479,Revenue,The Nilgiris,Coonoor,2.0,2021-08-28
549480,Revenue,The Nilgiris,Kotagiri,2.0,2021-08-28
549481,Revenue,Mayiladuthurai,Sirkali,2.0,2021-08-28
549482,Revenue,Kallakurichi,SCS MILL Pillayarkuppam,2.0,2021-08-28
549483,Revenue,Coimbatore,T.N.A.U,2.0,2021-08-28
549484,Revenue,The Nilgiris,Kil Kotagiri Estate,1.5,2021-08-28
549485,Revenue,Cuddalore,Kattumannarkoil,1.4,2021-08-28
549486,Revenue,The Nilgiris,Kallaty,1.1,2021-08-28
549487,Revenue,Theni,Uthamapalayam,1.1,2021-08-28
549488,Revenue,Tirunelveli,Manimutharu,1.0,2021-08-28
549489,Revenue,Tiruppur,Amaravathy Dam,1.0,2021-08-28
549490,Revenue,Tenkasi,Shencottai,1.0,2021-08-28
549491,Revenue,Tenkasi,Sivagiri,1.0,2021-08-28
549492,Revenue,Salem,Valappady,1.0,2021-08-28
549493,Revenue,Dindigul,Kodaikanal boat club,1.0,2021-08-28
549494,Revenue,Coimbatore,Periyanaickenpalayam,1.0,2021-08-28
549495,Revenue,Coimbatore,Airport Peelamedu,0.8,2021-08-28
549496,Revenue,The Nilgiris,Avalanche,87.0,2021-08-29
549497,Revenue,Coimbatore,Chinnakalar,76.0,2021-08-29
549498,Revenue,The Nilgiris,Naduvattam,68.0,2021-08-29
549499,Revenue,The Nilgiris,Taluk Office  Pandalur,64.0,2021-08-29
549500,Revenue,Chengalpattu,Keelampakkam,61.2,2021-08-29
549501,Revenue,Chennai,Sholinganallur,53.0,2021-08-29
549502,Revenue,Chennai,Ayanavaram taluk office,53.0,2021-08-29
549503,Revenue,Ranipet,Kaveripakkam,53.0,2021-08-29
549504,Revenue,Chennai,Gov hr sec school MGR Nagar,52.4,2021-08-29
549505,Revenue,Ranipet,Sholingur,52.0,2021-08-29
549506,Revenue,The Nilgiris,Devala,46.0,2021-08-29
549507,Revenue,Coimbatore,Cincona,45.0,2021-08-29
549508,Revenue,Tiruvallur,Cholavaram,44.0,2021-08-29
549509,Revenue,The Nilgiris,Gudalur Bazaar,43.0,2021-08-29
549510,Revenue,The Nilgiris,Upper Gudalur,41.0,2021-08-29
549511,Revenue,Coimbatore,Sholayar,41.0,2021-08-29
549512,Revenue,Chennai,Chennai collectorate building,37.2,2021-08-29
549513,Revenue,The Nilgiris,Barwood,37.0,2021-08-29
549514,Revenue,Chennai,Anna university,36.5,2021-08-29
549515,Revenue,Vellore,Ponnai Dam,36.4,2021-08-29
549516,Revenue,Chennai,CD Hospital Tondiarpet,35.4,2021-08-29
549517,Revenue,Coimbatore,Valparai PAP,34.0,2021-08-29
549518,Revenue,Ranipet,Ammoor (Walajah Railway Station),34.0,2021-08-29
549519,Revenue,Chennai,Alandur,32.3,2021-08-29
549520,Revenue,Coimbatore,"Taluk Office, Valparai",32.0,2021-08-29
549521,Revenue,Chennai,Ambathur,31.0,2021-08-29
549522,Revenue,Cuddalore,Vanamadevi,30.0,2021-08-29
549523,Revenue,Chennai,Chennai nungambakkam,29.7,2021-08-29
549524,Revenue,Chennai,Perambur Corporation park,29.4,2021-08-29
549525,Revenue,Chengalpattu,"Taluk Office, Tambaram",29.0,2021-08-29
549526,Revenue,Kanniyakumari,Perunchani,28.0,2021-08-29
549527,Revenue,Chennai,DGP Office,26.4,2021-08-29
549528,Revenue,Kanniyakumari,Puthan dam,26.4,2021-08-29
549529,Revenue,Tiruvallur,Thamaraipakkam,26.0,2021-08-29
549530,Revenue,Tiruvallur,Tiruttani,25.0,2021-08-29
549531,Revenue,Cuddalore,Srimushnam,24.3,2021-08-29
549532,Revenue,Theni,Periyar,23.8,2021-08-29
549533,Revenue,Tiruvallur,Poondi,23.0,2021-08-29
549534,Revenue,The Nilgiris,Emerald,23.0,2021-08-29
549535,Revenue,The Nilgiris,Glenmorgan,22.0,2021-08-29
549536,Revenue,Cuddalore,Collectorate,21.5,2021-08-29
549537,Revenue,Tiruvallur,Ponneri,20.0,2021-08-29
549538,Revenue,Tenkasi,Ayikudi,18.0,2021-08-29
549539,Revenue,Tiruvallur,Redhills,18.0,2021-08-29
549540,Revenue,Tiruvallur,Poonamallee,18.0,2021-08-29
549541,Revenue,The Nilgiris,Harisan Malayalam Ltd. cherumulli,18.0,2021-08-29
549542,Revenue,Theni,Thekkadi,18.0,2021-08-29
549543,Revenue,Thanjavur,Echanviduthi,17.2,2021-08-29
549544,Revenue,Theni,Veerapandi,16.4,2021-08-29
549545,Revenue,The Nilgiris,Harisan Malayalam Ltd. Went worth Estate Cher,16.0,2021-08-29
549546,Revenue,Villupuram,Gingee,16.0,2021-08-29
549547,Revenue,Chengalpattu,Mammallapuram PWD bungalow,16.0,2021-08-29
549548,Revenue,The Nilgiris,Wood Braiyar Estate,15.0,2021-08-29
549549,Revenue,Cuddalore,Vridhachalam,15.0,2021-08-29
549550,Revenue,Vellore,VCS Mill Ammundi,14.2,2021-08-29
549551,Revenue,Pudukkottai,Kudimiyanmalai,14.0,2021-08-29
549552,Revenue,Cuddalore,Pelandurai,13.6,2021-08-29
549553,Revenue,Tirunelveli,Papanasam,13.0,2021-08-29
549554,Revenue,Chengalpattu,Cheyyur,13.0,2021-08-29
549555,Revenue,Ranipet,Arakkonam,12.8,2021-08-29
549556,Revenue,Ranipet,Wallajah,12.2,2021-08-29
549557,Revenue,Tiruvallur,Jamine Koratur,12.0,2021-08-29
549558,Revenue,Kanniyakumari,Kalial,12.0,2021-08-29
549559,Revenue,Tiruvallur,R.K.Pet,12.0,2021-08-29
549560,Revenue,The Nilgiris,Billimalai Estate,12.0,2021-08-29
549561,Revenue,The Nilgiris,Udhagai,12.0,2021-08-29
549562,Revenue,Cuddalore,Kuppanatham,11.8,2021-08-29
549563,Revenue,Vellore,Katpadi,11.6,2021-08-29
549564,Revenue,Cuddalore,Indian Metrology Department,11.2,2021-08-29
549565,Revenue,Vellore,Vellore,11.1,2021-08-29
549566,Revenue,Kancheepuram,Walajabad,11.0,2021-08-29
549567,Revenue,The Nilgiris,Upperbhavani,11.0,2021-08-29
549568,Revenue,The Nilgiris,Kundah Bridge,11.0,2021-08-29
549569,Revenue,Chengalpattu,"Taluk Office, Thiruporur",10.3,2021-08-29
549570,Revenue,Cuddalore,SRC Kudithangi,10.0,2021-08-29
549571,Revenue,Tiruvallur,Tiruvallur,10.0,2021-08-29
549572,Revenue,Kanniyakumari,Kuzhithurai,10.0,2021-08-29
549573,Revenue,Kancheepuram,Sriperumbadur,10.0,2021-08-29
549574,Revenue,Kancheepuram,Chembarampakkam,10.0,2021-08-29
549575,Revenue,The Nilgiris,Chamraj Estate,10.0,2021-08-29
549576,Revenue,Chengalpattu,"Taluk Office, Thirukalukundram",9.3,2021-08-29
549577,Revenue,Ranipet,Arcot,9.1,2021-08-29
549578,Revenue,Kanniyakumari,Suralacode,8.6,2021-08-29
549579,Revenue,Kancheepuram,Kancheepuram taluk office,8.6,2021-08-29
549580,Revenue,Coimbatore,T.N.A.U,8.5,2021-08-29
549581,Revenue,Kanniyakumari,Pechiparai,8.4,2021-08-29
549582,Revenue,Kanniyakumari,Sivalogam (Chittar II),8.4,2021-08-29
549583,Revenue,Vellore,Melalathur,8.0,2021-08-29
549584,Revenue,The Nilgiris,Coonoor,8.0,2021-08-29
549585,Revenue,The Nilgiris,Geddai,8.0,2021-08-29
549586,Revenue,Salem,Yercaud,7.8,2021-08-29
549587,Revenue,Tenkasi,Tenkasi,7.6,2021-08-29
549588,Revenue,Kanniyakumari,Chittar I,7.2,2021-08-29
549589,Revenue,Erode,Thalavadi,7.0,2021-08-29
549590,Revenue,Cuddalore,Panruti,7.0,2021-08-29
549591,Revenue,Tiruvannamalai,Vembakkam,7.0,2021-08-29
549592,Revenue,The Nilgiris,Kodanad,7.0,2021-08-29
549593,Revenue,Tiruvallur,Thiruvalangadu,7.0,2021-08-29
549594,Revenue,Salem,Thammampatti,7.0,2021-08-29
549595,Revenue,Coimbatore,"Taluk Office, Pollachi",7.0,2021-08-29
549596,Revenue,Chengalpattu,Madurantakam taluk office,7.0,2021-08-29
549597,Revenue,Kanniyakumari,Kannimar,6.4,2021-08-29
549598,Revenue,Chengalpattu,Chengalpattu,6.3,2021-08-29
549599,Revenue,Ranipet,Kalavai PWD,6.2,2021-08-29
549600,Revenue,Tirupathur,Ambur,6.0,2021-08-29
549601,Revenue,Tirupathur,Alangayam,6.0,2021-08-29
549602,Revenue,Kanniyakumari,Thuckalay,6.0,2021-08-29
549603,Revenue,The Nilgiris,Kotagiri,6.0,2021-08-29
549604,Revenue,Kallakurichi,KCS MILL-2 Kachirayopalayam,6.0,2021-08-29
549605,Revenue,The Nilgiris,Alakarai Estate,6.0,2021-08-29
549606,Revenue,The Nilgiris,Ketti,6.0,2021-08-29
549607,Revenue,The Nilgiris,Kallaty,6.0,2021-08-29
549608,Revenue,Thanjavur,Peravurani,6.0,2021-08-29
549609,Revenue,Madurai,Peraiyur,5.2,2021-08-29
549610,Revenue,Krishnagiri,Thally,5.0,2021-08-29
549611,Revenue,Cuddalore,Chidambaram,5.0,2021-08-29
549612,Revenue,Tirupathur,Vaniyambadi,5.0,2021-08-29
549613,Revenue,Tenkasi,Sankarankovil,5.0,2021-08-29
549614,Revenue,The Nilgiris,Kil Kotagiri Estate,5.0,2021-08-29
549615,Revenue,Salem,Salem,5.0,2021-08-29
549616,Revenue,Salem,Valappady,5.0,2021-08-29
549617,Revenue,Thiruchirappalli,Koppampatti,5.0,2021-08-29
549618,Revenue,Cuddalore,Parangipettai,4.6,2021-08-29
549619,Revenue,Salem,Danishpet,4.3,2021-08-29
549620,Revenue,Vellore,Gudiyatham,4.2,2021-08-29
549621,Revenue,Cuddalore,Vadakuthu,4.0,2021-08-29
549622,Revenue,Tiruvannamalai,Vandavasi,4.0,2021-08-29
549623,Revenue,Kanniyakumari,Colachel,4.0,2021-08-29
549624,Revenue,Kallakurichi,Sankarapuram,4.0,2021-08-29
549625,Revenue,Salem,TNAU CRI Yethapur,4.0,2021-08-29
549626,Revenue,Coimbatore,Aliyar,4.0,2021-08-29
549627,Revenue,Kanniyakumari,Kottaram,3.8,2021-08-29
549628,Revenue,Theni,Gudalur,3.8,2021-08-29
549629,Revenue,Kancheepuram,UTHIRAMERUR,3.6,2021-08-29
549630,Revenue,Pudukkottai,Pudukkottai,3.2,2021-08-29
549631,Revenue,Coimbatore,Airport Peelamedu,3.2,2021-08-29
549632,Revenue,Krishnagiri,Nedungal,3.0,2021-08-29
549633,Revenue,Krishnagiri,"Taluk Office, Hosur",3.0,2021-08-29
549634,Revenue,Cuddalore,Kurinjipadi,3.0,2021-08-29
549635,Revenue,Tiruvannamalai,Cheyyar,3.0,2021-08-29
549636,Revenue,Tenkasi,Shencottai,3.0,2021-08-29
549637,Revenue,Kallakurichi,ULUNDURPET,3.0,2021-08-29
549638,Revenue,Villupuram,Marakkanam,3.0,2021-08-29
549639,Revenue,Villupuram,TINDIVANAM,3.0,2021-08-29
549640,Revenue,Coimbatore,Coimbatore South,3.0,2021-08-29
549641,Revenue,The Nilgiris,Kinnakorai,3.0,2021-08-29
549642,Revenue,Ariyalur,"Taluk Office, Andimadam",2.8,2021-08-29
549643,Revenue,Thanjavur,Adirampatnam,2.7,2021-08-29
549644,Revenue,Tiruvannamalai,Chetpet,2.6,2021-08-29
549645,Revenue,Kanniyakumari,Bhoothapandy,2.6,2021-08-29
549646,Revenue,Dharmapuri,"Taluk office, Pappireddipatti",2.6,2021-08-29
549647,Revenue,Cuddalore,Sethiyathope,2.4,2021-08-29
549648,Revenue,Tirupathur,"Taluk Office, Tirupathur",2.1,2021-08-29
549649,Revenue,Krishnagiri,BDO Shoolagiri,2.0,2021-08-29
549650,Revenue,Tiruppur,Palladam,2.0,2021-08-29
549651,Revenue,Cuddalore,Kothavacherry,2.0,2021-08-29
549652,Revenue,Cuddalore,Kilacheruvai,2.0,2021-08-29
549653,Revenue,Tiruvannamalai,"Taluk Office, Arani",2.0,2021-08-29
549654,Revenue,Cuddalore,Me.Mathur,2.0,2021-08-29
549655,Revenue,Tiruvannamalai,Jamunamarathur,2.0,2021-08-29
549656,Revenue,Virudhunagar,"Taluk Office, Srivilliputhur",2.0,2021-08-29
549657,Revenue,Kallakurichi,Kallakurichi,2.0,2021-08-29
549658,Revenue,Salem,Omalur,2.0,2021-08-29
549659,Revenue,Salem,Kariyakovil Dam,2.0,2021-08-29
549660,Revenue,Salem,Anaimaduvu Dam,2.0,2021-08-29
549661,Revenue,Theni,Aranmanipudhur,2.0,2021-08-29
549662,Revenue,Kanniyakumari,Nagercoil,1.6,2021-08-29
549663,Revenue,Thanjavur,Orathanad,1.6,2021-08-29
549664,Revenue,Coimbatore,Mettupalayam,1.5,2021-08-29
549665,Revenue,Cuddalore,Annamalai Nagar,1.4,2021-08-29
549666,Revenue,Tiruvannamalai,"Taluk Office, Chengam",1.4,2021-08-29
549667,Revenue,Coimbatore,Periyanaickenpalayam,1.4,2021-08-29
549668,Revenue,Theni,Uthamapalayam,1.2,2021-08-29
549669,Revenue,Tiruppur,Tiruppur North Taluk Office,1.0,2021-08-29
549670,Revenue,Tiruppur,Amaravathy Dam,1.0,2021-08-29
549671,Revenue,Tiruppur,Tiruppur South Taluk Office,1.0,2021-08-29
549672,Revenue,Cuddalore,Bhuvanagiri,1.0,2021-08-29
549673,Revenue,Tirupathur,TCS Mill Kethandapatti,1.0,2021-08-29
549674,Revenue,Cuddalore,Kattumannarkoil,1.0,2021-08-29
549675,Revenue,Tenkasi,Sivagiri,1.0,2021-08-29
549676,Revenue,Tirunelveli,Cheranmahadevi,1.0,2021-08-29
549677,Revenue,Tiruvallur,Uthukottai,1.0,2021-08-29
549678,Revenue,The Nilgiris,Adar estate,1.0,2021-08-29
549679,Revenue,Salem,Attur,1.0,2021-08-29
549680,Revenue,Villupuram,RSCL-3 Semmedu,0.8,2021-08-29
549681,Revenue,Madurai,Madurai airport,0.5,2021-08-29
549682,Revenue,Coimbatore,Chinnakalar,44.0,2021-08-30
549683,Revenue,Coimbatore,Valparai PAP,41.0,2021-08-30
549684,Revenue,Coimbatore,"Taluk Office, Valparai",39.0,2021-08-30
549685,Revenue,Coimbatore,Sholayar,34.0,2021-08-30
549686,Revenue,Kanniyakumari,Kalial,33.0,2021-08-30
549687,Revenue,Kanniyakumari,Kuzhithurai,31.4,2021-08-30
549688,Revenue,Kanniyakumari,Kannimar,30.2,2021-08-30
549689,Revenue,Kanniyakumari,Suralacode,26.2,2021-08-30
549690,Revenue,The Nilgiris,Avalanche,26.0,2021-08-30
549691,Revenue,Coimbatore,Cincona,26.0,2021-08-30
549692,Revenue,The Nilgiris,Devala,23.0,2021-08-30
549693,Revenue,Kanniyakumari,Perunchani,20.8,2021-08-30
549694,Revenue,Kanniyakumari,Puthan dam,20.2,2021-08-30
549695,Revenue,Theni,Thekkadi,19.2,2021-08-30
549696,Revenue,Kanniyakumari,Bhoothapandy,18.8,2021-08-30
549697,Revenue,Kanniyakumari,Chittar I,17.4,2021-08-30
549698,Revenue,Kanniyakumari,Colachel,16.6,2021-08-30
549699,Revenue,Kanniyakumari,Nagercoil,16.0,2021-08-30
549700,Revenue,The Nilgiris,Taluk Office  Pandalur,16.0,2021-08-30
549701,Revenue,Krishnagiri,Jambukuttapatti,14.4,2021-08-30
549702,Revenue,Kanniyakumari,Mylaudy,14.2,2021-08-30
549703,Revenue,The Nilgiris,Upperbhavani,14.0,2021-08-30
549704,Revenue,Theni,Periyar,13.0,2021-08-30
549705,Revenue,Kanniyakumari,Eraniel,12.4,2021-08-30
549706,Revenue,Tirunelveli,Radhapuram,12.0,2021-08-30
549707,Revenue,The Nilgiris,Naduvattam,12.0,2021-08-30
549708,Revenue,The Nilgiris,Harisan Malayalam Ltd. Went worth Estate Cher,12.0,2021-08-30
549709,Revenue,Kanniyakumari,Pechiparai,11.8,2021-08-30
549710,Revenue,Tirunelveli,Ambasamudram,11.0,2021-08-30
549711,Revenue,Tirunelveli,Papanasam,11.0,2021-08-30
549712,Revenue,The Nilgiris,Coonoor,11.0,2021-08-30
549713,Revenue,Krishnagiri,Barur,10.6,2021-08-30
549714,Revenue,Chennai,Alandur,10.4,2021-08-30
549715,Revenue,Kanniyakumari,Sivalogam (Chittar II),10.2,2021-08-30
549716,Revenue,Theni,Gudalur,9.7,2021-08-30
549717,Revenue,Chennai,Sholinganallur,9.0,2021-08-30
549718,Revenue,The Nilgiris,Harisan Malayalam Ltd. cherumulli,9.0,2021-08-30
549719,Revenue,Cuddalore,Lakkur,8.6,2021-08-30
549720,Revenue,The Nilgiris,Wood Braiyar Estate,8.0,2021-08-30
549721,Revenue,Cuddalore,Tozhudur,8.0,2021-08-30
549722,Revenue,Chennai,Anna university,7.8,2021-08-30
549723,Revenue,The Nilgiris,Emerald,7.0,2021-08-30
549724,Revenue,The Nilgiris,Barwood,7.0,2021-08-30
549725,Revenue,The Nilgiris,Kotagiri,7.0,2021-08-30
549726,Revenue,Cuddalore,Kilacheruvai,7.0,2021-08-30
549727,Revenue,Cuddalore,Veppur,7.0,2021-08-30
549728,Revenue,Salem,Gangavalli,7.0,2021-08-30
549729,Revenue,Chennai,DGP Office,6.8,2021-08-30
549730,Revenue,The Nilgiris,Udhagai,6.8,2021-08-30
549731,Revenue,Tenkasi,Ayikudi,6.0,2021-08-30
549732,Revenue,The Nilgiris,Glenmorgan,6.0,2021-08-30
549733,Revenue,Krishnagiri,Denkanikotai,5.6,2021-08-30
549734,Revenue,Kanniyakumari,Kottaram,5.4,2021-08-30
549735,Revenue,Krishnagiri,Taluk Office Uthangarai,5.2,2021-08-30
549736,Revenue,Tiruvallur,Tiruvallur,5.0,2021-08-30
549737,Revenue,The Nilgiris,Gudalur Bazaar,5.0,2021-08-30
549738,Revenue,The Nilgiris,Upper Gudalur,5.0,2021-08-30
549739,Revenue,Cuddalore,Kattumayilur,5.0,2021-08-30
549740,Revenue,Kancheepuram,Sriperumbadur,4.6,2021-08-30
549741,Revenue,Dharmapuri,Marandahalli TB,4.2,2021-08-30
549742,Revenue,Chennai,CD Hospital Tondiarpet,4.2,2021-08-30
549743,Revenue,Kancheepuram,Chembarampakkam,4.0,2021-08-30
549744,Revenue,Salem,Yercaud,4.0,2021-08-30
549745,Revenue,Tiruvallur,Poondi,4.0,2021-08-30
549746,Revenue,Tiruvallur,Poonamallee,4.0,2021-08-30
549747,Revenue,Virudhunagar,Rajapalayam,4.0,2021-08-30
549748,Revenue,Chennai,Ayanavaram taluk office,4.0,2021-08-30
549749,Revenue,Chennai,Chennai nungambakkam,4.0,2021-08-30
549750,Revenue,The Nilgiris,Chamraj Estate,4.0,2021-08-30
549751,Revenue,The Nilgiris,Kundah Bridge,4.0,2021-08-30
549752,Revenue,Thiruchirappalli,Thenparanadu,4.0,2021-08-30
549753,Revenue,The Nilgiris,Burliar,4.0,2021-08-30
549754,Revenue,Coimbatore,"Taluk Office, Pollachi",4.0,2021-08-30
549755,Revenue,Coimbatore,Aliyar,4.0,2021-08-30
549756,Revenue,Chengalpattu,Keelampakkam,3.8,2021-08-30
549757,Revenue,Chennai,Gov hr sec school MGR Nagar,3.8,2021-08-30
549758,Revenue,Tirunelveli,Manimutharu,3.6,2021-08-30
549759,Revenue,Chennai,Perambur Corporation park,3.4,2021-08-30
549760,Revenue,Krishnagiri,Nedungal,3.2,2021-08-30
549761,Revenue,Chennai,Chennai collectorate building,3.2,2021-08-30
549762,Revenue,Tenkasi,Tenkasi,3.2,2021-08-30
549763,Revenue,Cuddalore,Vridhachalam,3.2,2021-08-30
549764,Revenue,Chennai,Ambathur,3.0,2021-08-30
549765,Revenue,Tirunelveli,Cheranmahadevi,3.0,2021-08-30
549766,Revenue,Tiruppur,Thirumoorthi Dam,3.0,2021-08-30
549767,Revenue,The Nilgiris,Kil Kotagiri Estate,3.0,2021-08-30
549768,Revenue,The Nilgiris,Kodanad,3.0,2021-08-30
549769,Revenue,Theni,Sothuparai,3.0,2021-08-30
549770,Revenue,Dharmapuri,Dharmapuri,2.0,2021-08-30
549771,Revenue,Dharmapuri,Pennagaram,2.0,2021-08-30
549772,Revenue,Perambalur,Agaram seegoor,2.0,2021-08-30
549773,Revenue,Perambalur,V.KALATHUR,2.0,2021-08-30
549774,Revenue,Erode,Thalavadi,2.0,2021-08-30
549775,Revenue,Erode,Perundurai,2.0,2021-08-30
549776,Revenue,Tenkasi,Shencottai,2.0,2021-08-30
549777,Revenue,Tirunelveli,Nanguneri,2.0,2021-08-30
549778,Revenue,The Nilgiris,Ketti,2.0,2021-08-30
549779,Revenue,Theni,Uthamapalayam,2.0,2021-08-30
549780,Revenue,Ranipet,Arakkonam,2.0,2021-08-30
549781,Revenue,Cuddalore,Me.Mathur,2.0,2021-08-30
549782,Revenue,Cuddalore,Kuppanatham,2.0,2021-08-30
549783,Revenue,Dindigul,Kodaikanal boat club,2.0,2021-08-30
549784,Revenue,Theni,Veerapandi,2.0,2021-08-30
549785,Revenue,Tenkasi,Sankarankovil,1.5,2021-08-30
549786,Revenue,Tiruppur,Uthukuli,1.2,2021-08-30
549787,Revenue,Salem,Valappady,1.0,2021-08-30
549788,Revenue,Tiruvallur,Redhills,1.0,2021-08-30
549789,Revenue,Perambalur,Eraiyur,1.0,2021-08-30
549790,Revenue,Villupuram,RSCL-3 Anandhapuram,1.0,2021-08-30
549791,Revenue,Virudhunagar,"Taluk Office, Srivilliputhur",1.0,2021-08-30
549792,Revenue,Tirunelveli,Palayamkottai,1.0,2021-08-30
549793,Revenue,Tirunelveli,Tirunelveli,1.0,2021-08-30
549794,Revenue,The Nilgiris,Geddai,1.0,2021-08-30
549795,Revenue,Tiruppur,Amaravathy Dam,1.0,2021-08-30
549796,Revenue,Cuddalore,Sethiyathope,1.0,2021-08-30
549797,Revenue,Theni,Periyakulam,1.0,2021-08-30
549798,Revenue,Dindigul,Kodaikanal,1.0,2021-08-30
549799,Revenue,Salem,Danishpet,1.0,2021-08-30
549800,Revenue,Coimbatore,T.N.A.U,0.5,2021-08-30
549801,Revenue,Salem,Salem,0.4,2021-08-30
549802,Revenue,Cuddalore,Annamalai Nagar,0.2,2021-08-30
549803,Revenue,Chengalpattu,Mammallapuram PWD bungalow,32.0,2021-08-31
549804,Revenue,Tiruvallur,Poondi,13.0,2021-08-31
549805,Revenue,Coimbatore,"Taluk Office, Pollachi",12.0,2021-08-31
549806,Revenue,Coimbatore,Sholayar,12.0,2021-08-31
549807,Revenue,Coimbatore,Cincona,7.0,2021-08-31
549808,Revenue,Kanniyakumari,Chittar I,7.0,2021-08-31
549809,Revenue,Ranipet,Arakkonam,6.8,2021-08-31
549810,Revenue,Kancheepuram,Kancheepuram taluk office,6.6,2021-08-31
549811,Revenue,Coimbatore,Chinnakalar,6.0,2021-08-31
549812,Revenue,Ranipet,Arcot,6.0,2021-08-31
549813,Revenue,The Nilgiris,Naduvattam,6.0,2021-08-31
549814,Revenue,Krishnagiri,Denkanikotai,5.2,2021-08-31
549815,Revenue,Krishnagiri,"Taluk Office, Hosur",5.2,2021-08-31
549816,Revenue,Krishnagiri,Thally,5.0,2021-08-31
549817,Revenue,Tiruvannamalai,Chetpet,5.0,2021-08-31
549818,Revenue,Chengalpattu,"Taluk Office, Thirukalukundram",4.3,2021-08-31
549819,Revenue,Kanniyakumari,Sivalogam (Chittar II),4.0,2021-08-31
